n_stops,instance_seed,algo_seed,algorithm,raw_cost,polished_cost,raw_runtime_sec,iterations_to_match_pso_final
30,300,1,QPSO,609.9425776196916,609.9425776196916,0.3883127000008244,254
30,300,1,PSO,879.3936922614533,659.7423481789767,0.35048129999631783,
30,300,2,QPSO,842.0617307857302,637.3960718413226,0.44579829999565845,348
30,300,2,PSO,943.4359496460702,588.6257478430937,0.35678310000366764,
30,300,3,QPSO,650.691614111398,625.8636589922806,0.4148552999977255,103
30,300,3,PSO,889.9580478791097,607.9934517434847,0.3421433000039542,
30,301,1,QPSO,660.2994458022625,609.1387953305281,0.3870954999947571,302
30,301,1,PSO,795.5066156994137,676.3451906201919,0.35045720000198344,
30,301,2,QPSO,678.8854093756936,518.2293059367163,0.392685499995423,232
30,301,2,PSO,931.2956789055959,576.8518877005913,0.3767982000063057,
30,301,3,QPSO,560.8216208678906,560.8216208678906,0.40795120000257157,166
30,301,3,PSO,877.8070210754769,548.6314800483375,0.35694019999937154,
30,302,1,QPSO,781.0900854672781,663.9134586367064,0.4266250000000582,222
30,302,1,PSO,1030.0466288278567,589.5353556723039,0.37183340000046883,
30,302,2,QPSO,919.0414966237711,729.1391370143502,0.4035275999995065,
30,302,2,PSO,917.154334017581,619.9076761127474,0.3454401999988477,
30,302,3,QPSO,672.9861585836276,672.9861585836276,0.4239688000016031,128
30,302,3,PSO,1025.1628685590285,569.3715936545685,0.3443403999990551,
30,303,1,QPSO,593.4384501255206,593.4384501255206,0.3731956000046921,69
30,303,1,PSO,1137.0493905823341,646.4178894662315,0.32798519999778364,
30,303,2,QPSO,701.0962159724668,700.9461504306902,0.42396069999813335,192
30,303,2,PSO,1029.7954181503985,672.1714242397621,0.32201920000079554,
30,303,3,QPSO,567.2644786656763,564.5015357592664,0.38808440000138944,173
30,303,3,PSO,780.7525186841449,622.6343933856868,0.3799379999982193,
30,304,1,QPSO,728.5055997787093,644.6458781859006,0.3730160999984946,120
30,304,1,PSO,1133.6059207321819,619.8570850344822,0.33490549999987707,
30,304,2,QPSO,953.6124047237962,636.3407047952348,0.39529579999361886,502
30,304,2,PSO,1154.5087751827962,613.0181812212953,0.3313341999964905,
30,304,3,QPSO,837.1876464678028,693.1736511061814,0.39854400000331225,317
30,304,3,PSO,907.1464809598605,621.7460581522913,0.3197927000001073,
30,305,1,QPSO,669.9450026301527,543.7313960923659,0.38924689999839757,168
30,305,1,PSO,1033.2708478025825,576.0106065527582,0.36647269999957643,
30,305,2,QPSO,745.2306078211905,644.9419958790271,0.41204510000534356,235
30,305,2,PSO,885.300056779863,647.5187895571303,0.35983029999624705,
30,305,3,QPSO,752.637059019701,576.4934036927797,0.42860940000537084,304
30,305,3,PSO,1035.16988510306,670.4860076382287,0.299791000004916,
30,306,1,QPSO,677.404174995365,582.1731685352352,0.4119107000005897,
30,306,1,PSO,672.2026781425374,480.5550532391792,0.3280285000000731,
30,306,2,QPSO,645.0341392378319,584.7977410652271,0.38124790000438225,200
30,306,2,PSO,903.3201023186868,480.5550532391792,0.3402392999996664,
30,306,3,QPSO,727.4694002129766,490.1821799005845,0.4768703000008827,497
30,306,3,PSO,784.7597295980083,598.0438226799522,0.32684709999739425,
30,307,1,QPSO,780.3368110010528,702.1648028211875,0.34307280000211904,216
30,307,1,PSO,1200.6167072104818,694.1538053937562,0.3185263999985182,
30,307,2,QPSO,731.8489213504731,717.7288880438795,0.36493180000252323,223
30,307,2,PSO,972.8120303895759,730.4168879790598,0.3007433999955538,
30,307,3,QPSO,812.4598298483361,646.5891394547224,0.3714601000028779,63
30,307,3,PSO,1583.7940260065789,653.3535136787226,0.30611599999974715,
30,308,1,QPSO,868.0339987651087,504.9369378663073,0.35325790000206325,325
30,308,1,PSO,1111.1082383105909,570.5797369497872,0.28396739999880083,
30,308,2,QPSO,569.8184930253016,504.9369378663073,0.3552328999940073,210
30,308,2,PSO,859.521679460613,644.6379020214738,0.2914980999994441,
30,308,3,QPSO,714.884759100496,617.6777272328632,0.3490148999990197,241
30,308,3,PSO,948.5602200578427,629.7908606323125,0.2975525000001653,
30,309,1,QPSO,859.0166960325649,665.3987786451248,0.32554779999918537,194
30,309,1,PSO,1206.5207094418713,696.3184587118166,0.2727484999995795,
30,309,2,QPSO,783.1171128072464,621.9436628243351,0.324395600000571,318
30,309,2,PSO,993.1645203252352,804.3776888057049,0.278097100002924,
30,309,3,QPSO,779.7896615455646,779.7896615455646,0.3322539000000688,256
30,309,3,PSO,1071.9000252898607,631.7648128662623,0.2919756999981473,
30,310,1,QPSO,607.731812590088,598.8138043934905,0.3443408000021009,175
30,310,1,PSO,889.3150741536617,596.418187732055,0.29847069999959785,
30,310,2,QPSO,580.9956202807523,556.0343660327286,0.3520411999998032,173
30,310,2,PSO,1014.2235642044935,661.219277703727,0.29154059999564197,
30,310,3,QPSO,688.3737636613052,591.7803658361662,0.3743843000047491,320
30,310,3,PSO,899.7630198067477,753.4799948364814,0.35147090000100434,
30,311,1,QPSO,1028.450102594587,675.4079583100975,0.4069963000001735,
