n_stops,instance_seed,algo_seed,algorithm,raw_cost,polished_cost,raw_runtime_sec,iterations_to_match_pso_final
20,300,1,QPSO,489.09903648160315,408.62168086730935,0.3032202000031248,140
20,300,1,PSO,614.4140395330744,413.3148026570122,0.25569049999467097,
20,300,2,QPSO,541.9668048230054,498.92113100734105,0.31523610000294866,195
20,300,2,PSO,635.1599176907473,423.4352469348439,0.28333520000160206,
20,300,3,QPSO,553.1270030152541,426.26636721995726,0.3285424999994575,192
20,300,3,PSO,586.1051747352071,423.4352469348439,0.24455250000028173,
20,301,1,QPSO,473.27907762944676,457.48455894663107,0.3218071000010241,56
20,301,1,PSO,648.0117256850789,458.5965650754411,0.2520682999966084,
20,301,2,QPSO,492.81266135237684,442.80387651236526,0.3093682000035187,77
20,301,2,PSO,636.4577816507117,418.8393194785213,0.2766819999960717,
20,301,3,QPSO,406.3603991673083,406.3603991673083,0.3420260999992024,38
20,301,3,PSO,701.3257212534752,483.79133406857426,0.3180330999966827,
20,302,1,QPSO,735.8550028461184,564.4714892106387,0.34178309999697376,89
20,302,1,PSO,831.0639127202144,543.3479456767064,0.2599536999987322,
20,302,2,QPSO,593.7540827314186,593.7540827314186,0.339873599994462,53
20,302,2,PSO,784.5780943524622,613.4453065389789,0.2728117000006023,
20,302,3,QPSO,715.0505855580241,621.7139202079471,0.3066889000037918,96
20,302,3,PSO,795.0970006914774,572.1929853763729,0.31023069999355357,
20,303,1,QPSO,580.2752453016759,580.2752453016759,0.31972939999832306,217
20,303,1,PSO,620.882112358485,484.1082882733731,0.26761480000277516,
20,303,2,QPSO,571.687378392741,562.7857690266193,0.3075313000008464,
20,303,2,PSO,558.3668850401375,508.7911962464333,0.2426867999965907,
20,303,3,QPSO,500.0390113240779,500.0390113240779,0.3030276999998023,29
20,303,3,PSO,710.557413903863,527.6219631999699,0.26698920000490034,
20,304,1,QPSO,586.2500005775415,586.2500005775415,0.3202889000021969,28
20,304,1,PSO,884.9220222286656,581.968057923867,0.2520423999958439,
20,304,2,QPSO,684.0222287876612,671.2819642805141,0.2995394000026863,107
20,304,2,PSO,766.1034252654952,596.4965699003602,0.27031840000563534,
20,304,3,QPSO,668.1069679927601,668.1069679927601,0.3153697999950964,113
20,304,3,PSO,739.8985022198622,608.0153042590831,0.2625028000038583,
20,305,1,QPSO,529.8620437759081,529.8620437759081,0.3276008000029833,171
20,305,1,PSO,688.2166907130974,671.9307820688057,0.2752953999952297,
20,305,2,QPSO,521.3474545771595,521.3474545771595,0.3555326999994577,44
20,305,2,PSO,696.1382807168098,480.3758794333987,0.27417489999788813,
20,305,3,QPSO,558.2132644219092,468.5915064954577,0.31646680000267224,48
20,305,3,PSO,826.3968730683309,468.5915064954577,0.25741199999902165,
20,306,1,QPSO,635.1075656908139,489.1806851748482,0.30861719999666093,
20,306,1,PSO,547.5834363042259,465.00484947015497,0.28447400000004563,
20,306,2,QPSO,491.602098158479,491.602098158479,0.3402295999985654,56
20,306,2,PSO,606.7543658761042,520.9016093967309,0.3098427000004449,
20,306,3,QPSO,458.42172960694757,458.42172960694757,0.3426307999980054,74
20,306,3,PSO,563.9961135049331,504.64694050959497,0.27938089999952354,
20,307,1,QPSO,604.8529325148199,604.8529325148199,0.35039499999402324,172
20,307,1,PSO,747.7773272846707,578.2843751978116,0.2864989000008791,
20,307,2,QPSO,591.5736188961962,527.1695074225572,0.34203290000004927,76
20,307,2,PSO,652.662740059108,628.0217873466363,0.27616670000134036,
20,307,3,QPSO,629.5733965065077,518.3619898390148,0.3279372999968473,155
20,307,3,PSO,711.9548585452094,515.2635155561933,0.27621999999973923,
20,308,1,QPSO,457.0537562126628,457.0537562126628,0.3481080999990809,187
20,308,1,PSO,470.16545127428185,470.16545127428185,0.27243799999996554,
20,308,2,QPSO,564.3733274249395,487.12749194377534,0.31559139999444596,
20,308,2,PSO,509.3097454167899,457.0537562126628,0.3014476999960607,
20,308,3,QPSO,459.1189371042086,459.1189371042086,0.3193788999997196,81
20,308,3,PSO,635.1642965171849,540.4303581414881,0.26860450000094716,
20,309,1,QPSO,567.5186937252159,567.5186937252159,0.36738579999655485,57
20,309,1,PSO,703.5933145621157,552.8933799194848,0.28270850000262726,
20,309,2,QPSO,598.2564620383197,598.2564620383197,0.29966800000693183,
20,309,2,PSO,581.7065951162849,579.5895979821615,0.2835759000008693,
20,309,3,QPSO,501.84698435470847,501.84698435470847,0.32157050000387244,201
20,309,3,PSO,580.8456089502603,580.8456089502603,0.2768069000012474,
20,310,1,QPSO,574.4654968312103,574.4654968312103,0.3848585999949137,256
20,310,1,PSO,595.1311592774165,458.2781724640876,0.32400919999781763,
20,310,2,QPSO,514.0019638948262,442.31677957224053,0.3767347000029986,60
20,310,2,PSO,674.0120584099757,529.4961622530079,0.28087309999682475,
20,310,3,QPSO,458.2714525088822,458.2714525088822,0.3588127999973949,92
20,310,3,PSO,597.0936866782725,492.5025573182783,0.2502576000042609,
20,311,1,QPSO,652.0245920794611,540.7864608059767,0.3473920000033104,
20,311,1,PSO,646.8758021014128,553.4445650966202,0.3219729999982519,
20,311,2,QPSO,540.7864608059767,540.7864608059767,0.33275780000258237,95
20,311,2,PSO,565.5015017238904,540.7864608059767,0.29962410000007367,
20,311,3,QPSO,567.3013155631397,540.7864608059767,0.3253054000015254,64
20,311,3,PSO,700.918127113042,639.7353144431755,0.2947465999968699,
20,312,1,QPSO,662.335916710627,654.3904585494138,0.33352539999759756,127
20,312,1,PSO,770.0562016592721,687.9251602004003,0.26914640000177315,
20,312,2,QPSO,693.1191470123599,658.973982564956,0.3058307000028435,77
20,312,2,PSO,864.6752274345579,684.7483171554497,0.28769540000212146,
20,312,3,QPSO,692.8202499962139,692.8202499962139,0.3425243999954546,57
20,312,3,PSO,874.9370488542537,654.501024661843,0.32983599999715807,
20,313,1,QPSO,619.5332365304074,619.5332365304074,0.3992687999998452,52
20,313,1,PSO,831.1068457568321,556.4559647631578,2.288522599999851,
20,313,2,QPSO,584.7617470565397,584.7617470565397,0.4756361000036122,176
20,313,2,PSO,731.5052985452737,625.3237757083045,0.31778720000147587,
20,313,3,QPSO,662.8781781948159,545.4736294847437,0.3444134000019403,61
20,313,3,PSO,778.6553005856531,759.500900606412,0.2921286999990116,
20,314,1,QPSO,488.6268217698543,418.1257800418918,0.3186563000053866,182
20,314,1,PSO,504.5305076867707,436.39498755619906,0.3078384000036749,
20,314,2,QPSO,444.17746629428575,435.8101672641911,0.327226100002008,106
20,314,2,PSO,476.3242657481375,435.3911240071047,0.3067601000002469,
20,314,3,QPSO,454.8426185004487,454.8426185004487,0.3151302999976906,71
20,314,3,PSO,572.9580309726949,407.8532865610745,0.2972494999994524,
20,315,1,QPSO,512.8268693556832,450.4363920847715,0.3125637999983155,162
20,315,1,PSO,574.8132911076129,542.8201638655333,0.3055965000021388,
20,315,2,QPSO,455.0273838897171,455.0273838897171,0.35229439999966417,168
