n_stops,instance_seed,algo_seed,algorithm,raw_cost,polished_cost,raw_runtime_sec,iterations_to_match_pso_final
50,300,1,QPSO,1382.9398080383214,834.5058357349387,0.6065840000010212,367
50,300,1,PSO,1979.462128937183,781.4781324434758,0.4814900000055786,
50,301,1,QPSO,1257.8455441715514,852.6438863677375,0.5656277999951271,386
50,301,1,PSO,1916.9016853097298,882.9309982891489,0.4664905999961775,
50,302,1,QPSO,1314.122579917915,886.6065076213739,0.5740242000028957,418
50,302,1,PSO,1642.1148834965402,994.573835219519,0.5091890999974567,
50,303,1,QPSO,1689.0351483409252,761.9055339986036,0.5814275999946403,493
50,303,1,PSO,2100.5604464664493,808.8400796233179,0.4790095999996993,
50,304,1,QPSO,1147.9849799847475,782.3050373494328,0.5672562999970978,347
50,304,1,PSO,1956.9986651941776,820.2855469630676,0.5000712000037311,
50,305,1,QPSO,1668.629771355697,829.3263748612729,0.5711166000037338,582
50,305,1,PSO,1922.6576411369128,1130.9564839191912,0.49261480000131996,
50,306,1,QPSO,1134.8023417734012,800.8398683387387,0.5641748000052758,204
50,306,1,PSO,2320.710630884713,832.2512619321568,0.509290099995269,
50,307,1,QPSO,2104.3769148433976,802.5174457130186,2.5665846999982023,
50,307,1,PSO,1748.4866679664565,938.8519595147079,0.5003271999958088,
50,308,1,QPSO,1223.989746489738,789.2208374331912,0.5814782000015839,343
50,308,1,PSO,1463.5187236725137,697.5801489274855,0.48511149999831105,
50,309,1,QPSO,1352.5051371480545,932.956440990457,0.5674795000013546,453
50,309,1,PSO,1684.680394937756,914.7627610682893,0.4829535999961081,
50,310,1,QPSO,1584.3987439005407,849.7131826808034,0.6006758000003174,507
50,310,1,PSO,1846.880913284549,782.3108051300915,0.4986362999989069,
50,311,1,QPSO,1044.304607589423,749.8804046356807,0.5875645999985863,300
50,311,1,PSO,1701.4755040169243,710.6068776785281,0.5222199000054388,
50,312,1,QPSO,1436.1707422070049,801.8161922967879,0.5448500999991666,405
50,312,1,PSO,2093.767658699383,820.5164154852548,0.4791087999983574,
50,313,1,QPSO,1631.3951236374562,939.0964556199422,0.5391288000027998,364
50,313,1,PSO,2607.3436005068215,945.0911014814893,0.4858423999976367,
50,314,1,QPSO,1584.7456904789808,843.5107891567246,0.6201966000007815,680
50,314,1,PSO,1654.5223010969241,743.108739625404,0.5344470999989426,
50,315,1,QPSO,1513.1016957358163,791.9108107224907,0.5572155999980168,505
50,315,1,PSO,1620.1241536144344,797.4199023799143,0.4939423999967403,
50,316,1,QPSO,1737.7739741937826,811.8047122737655,0.5439144999982091,
50,316,1,PSO,1659.5952596705727,881.9437827890623,0.528037600000971,
50,317,1,QPSO,1552.367487727434,787.9038075148744,0.5540280999994138,450
50,317,1,PSO,2028.8440373103663,840.4812854667258,0.4912365999989561,
50,318,1,QPSO,1560.3506810045455,815.0230739054499,0.5697714999987511,511
50,318,1,PSO,1952.3845841747232,799.1824507734132,0.45023829999990994,
50,319,1,QPSO,1552.8956909077751,779.1683757081234,0.6106699999945704,436
50,319,1,PSO,1781.9723697786885,706.2203918419607,0.4974803000004613,
50,320,1,QPSO,2163.1269344130833,999.1945826030254,0.5733369000008679,533
50,320,1,PSO,2427.6918983853525,1043.5058641731716,0.5169125999964308,
50,321,1,QPSO,1779.754003885085,716.1430334689126,0.6078938999999082,
50,321,1,PSO,1709.4506383524126,637.8376885812484,0.4995831999985967,
50,322,1,QPSO,1710.6089892805653,894.0630218490166,0.5809288000018569,473
50,322,1,PSO,2346.9379022684134,886.7131344057932,0.4973881999976584,
50,323,1,QPSO,1754.0339610664992,1001.2752302425224,0.5687166999996407,645
50,323,1,PSO,2048.298433260844,797.2819617635371,0.49613099999987753,
50,324,1,QPSO,1945.2896186254766,801.2143040104027,0.566963700002816,
50,324,1,PSO,1856.7114277665237,978.7389013010744,0.5023153999936767,
50,325,1,QPSO,1341.8223847125507,850.4963971103881,0.5561563999945065,315
50,325,1,PSO,2284.6485265722504,989.4416074931049,0.48715229999652365,
50,326,1,QPSO,1080.503886976718,673.2498931453241,0.5685441000023275,256
50,326,1,PSO,1702.1228461947785,802.7804582590661,0.5025811999948928,
50,327,1,QPSO,1833.3586403068728,849.9897735741853,0.5536385000013979,449
50,327,1,PSO,2233.1710798976465,825.2162473493627,0.4484366000033333,
50,328,1,QPSO,2161.2518125543297,839.4752488389815,0.5784897999983514,
50,328,1,PSO,2100.718306529038,941.8993993677365,0.49026010000670794,
50,329,1,QPSO,1483.9234758038015,785.5651333307056,0.6038582999972277,436
50,329,1,PSO,1748.5508234053982,878.0023287011327,0.4833902999962447,
