n_stops,instance_seed,algo_seed,algorithm,raw_cost,polished_cost,raw_runtime_sec,iterations_to_match_pso_final
30,300,1,QPSO,609.9425776196916,609.9425776196916,0.3868921000030241,254
30,300,1,PSO,879.3936922614533,659.7423481789767,0.3268406000061077,
30,301,1,QPSO,660.2994458022625,609.1387953305281,0.4086559999996098,302
30,301,1,PSO,795.5066156994137,676.3451906201919,0.3373898999998346,
30,302,1,QPSO,781.0900854672781,663.9134586367064,0.41423329999815905,222
30,302,1,PSO,1030.0466288278567,589.5353556723039,0.3616775999980746,
30,303,1,QPSO,593.4384501255206,593.4384501255206,0.40933919999952195,69
30,303,1,PSO,1137.0493905823341,646.4178894662315,0.35003839999990305,
30,304,1,QPSO,728.5055997787093,644.6458781859006,0.3735469000021112,120
30,304,1,PSO,1133.6059207321819,619.8570850344822,0.363958999994793,
30,305,1,QPSO,669.9450026301527,543.7313960923659,0.42632289999892237,168
30,305,1,PSO,1033.2708478025825,576.0106065527582,0.3945196999993641,
30,306,1,QPSO,677.404174995365,582.1731685352352,0.4520224000007147,
30,306,1,PSO,672.2026781425374,480.5550532391792,0.3508653999961098,
30,307,1,QPSO,780.3368110010528,702.1648028211875,0.3792313000012655,216
30,307,1,PSO,1200.6167072104818,694.1538053937562,0.3803373999980977,
30,308,1,QPSO,868.0339987651087,504.9369378663073,0.367559500002244,325
30,308,1,PSO,1111.1082383105909,570.5797369497872,0.3799799999978859,
30,309,1,QPSO,859.0166960325649,665.3987786451248,0.3963794000010239,194
30,309,1,PSO,1206.5207094418713,696.3184587118166,0.38719969999510795,
30,310,1,QPSO,607.731812590088,598.8138043934905,0.39266930000303546,175
30,310,1,PSO,889.3150741536617,596.418187732055,0.3050594000014826,
30,311,1,QPSO,1028.450102594587,675.4079583100975,0.4301049999994575,
30,311,1,PSO,967.7712875011367,798.5851993086477,0.3468624999950407,
30,312,1,QPSO,1434.129264239688,723.2896727399002,0.39773889999923995,
30,312,1,PSO,1303.3978615676656,734.9592662500805,0.34186789999512257,
30,313,1,QPSO,725.2392854510055,653.4384980032346,0.41703200000483776,26
30,313,1,PSO,1547.1308783275692,680.6361371108611,2.3866276999979164,
30,314,1,QPSO,576.7197415961084,576.7197415961084,0.5265533999991021,168
30,314,1,PSO,767.988857986644,699.2585728128095,0.39808520000224235,
30,315,1,QPSO,596.9392662327708,596.9392662327708,0.42073399999935646,173
30,315,1,PSO,876.8468341413464,481.04995821664846,0.34861789999558823,
30,316,1,QPSO,753.519261825365,753.519261825365,0.4255464000016218,459
30,316,1,PSO,958.7703653829086,673.777661262061,0.3158569000006537,
30,317,1,QPSO,770.8306017022076,755.7595519698582,0.4483267000032356,62
30,317,1,PSO,1219.794803823625,778.0948056015011,0.38640090000262717,
30,318,1,QPSO,644.4522164722574,552.93883149811,0.42499149999639485,169
30,318,1,PSO,957.8951738249397,512.849391968868,0.36952349999774015,
30,319,1,QPSO,602.0561298703976,602.0561298703976,0.41669030000048224,93
30,319,1,PSO,1052.8870131818753,544.6956167098451,0.38482590000057826,
30,320,1,QPSO,704.5957898506823,535.968150055986,0.4242593000017223,302
30,320,1,PSO,812.4683527208912,521.2571168746401,0.3305617000005441,
30,321,1,QPSO,749.6561929280244,585.9951263579566,0.40006670000002487,79
30,321,1,PSO,1336.0161493297178,739.6664616385713,0.3672236000056728,
30,322,1,QPSO,765.1934588776847,725.2485765805797,0.3873027000008733,105
30,322,1,PSO,1203.6378881375106,740.7630966231008,0.37914839999575634,
30,323,1,QPSO,555.9342131941293,555.9342131941293,0.42690939999738475,185
30,323,1,PSO,874.702747626397,630.3604460841003,0.3317687000017031,
30,324,1,QPSO,666.7662939549447,657.6593000071683,0.387530500003777,90
30,324,1,PSO,1051.8466838640395,593.4010126438943,0.33613530000002356,
30,325,1,QPSO,784.7442439606122,639.0218920971726,0.3623098000025493,58
30,325,1,PSO,1337.7551081688655,679.6049928100738,0.36992299999837996,
30,326,1,QPSO,698.2437235513489,651.2648049676975,0.441399299998011,195
30,326,1,PSO,1048.5055025062538,665.2415695731645,0.36240530000213766,
30,327,1,QPSO,933.2656804852348,632.9062505070928,0.4088793999981135,
30,327,1,PSO,889.3899659185796,565.6189982472337,0.36137289999896893,
30,328,1,QPSO,613.2128477303692,453.0976830773549,0.394592399999965,262
30,328,1,PSO,922.1705711176066,615.4471674242044,0.3217021000018576,
30,329,1,QPSO,1075.6398987321038,612.7636737194339,0.4028831000032369,417
30,329,1,PSO,1428.7121279303306,574.4022181555349,0.32486210000206484,
