n_stops,instance_seed,algo_seed,algorithm,raw_cost,polished_cost,raw_runtime_sec,iterations_to_match_pso_final
30,300,1,QPSO,609.9425776196916,609.9425776196916,0.3940509999956703,190
30,300,1,PSO,996.6644621139768,577.0210827969963,0.3212688999992679,
30,301,1,QPSO,660.2994458022625,609.1387953305281,0.41050089999771444,265
30,301,1,PSO,969.3633833831562,634.3751327986826,0.34354090000124415,
30,302,1,QPSO,781.0900854672781,663.9134586367064,0.44536599999992177,232
30,302,1,PSO,922.4062750308667,684.1461146727966,0.35034900000027847,
30,303,1,QPSO,593.4384501255206,593.4384501255206,0.4229412999993656,72
30,303,1,PSO,1059.9508664496343,594.5558415785622,0.3476398999991943,
30,304,1,QPSO,728.5055997787093,644.6458781859006,0.44352819999767235,221
30,304,1,PSO,908.2916641308725,729.901298492135,0.33923650000360794,
30,305,1,QPSO,669.9450026301527,543.7313960923659,0.4193477000007988,181
30,305,1,PSO,859.0659810618798,655.0893703510104,0.326592299999902,
30,306,1,QPSO,677.404174995365,582.1731685352352,0.4248465999990003,284
30,306,1,PSO,909.0077292592947,495.5504899119853,0.35580819999449886,
30,307,1,QPSO,780.3368110010528,702.1648028211875,0.42200920000323094,222
30,307,1,PSO,1127.7630346978528,683.9520381436378,0.32833279999613296,
30,308,1,QPSO,868.0339987651087,504.9369378663073,0.4217110000026878,
30,308,1,PSO,854.0303150174158,508.88074811082794,0.3201000999979442,
30,309,1,QPSO,859.0166960325649,665.3987786451248,0.4218628999951761,212
30,309,1,PSO,1065.103155930036,651.8320070696157,0.36845870000252035,
30,310,1,QPSO,607.731812590088,598.8138043934905,2.5211569999955827,173
30,310,1,PSO,912.6620610228733,618.0888677501489,0.4558217000012519,
30,311,1,QPSO,1028.450102594587,675.4079583100975,0.4515248999960022,
30,311,1,PSO,899.8832659740098,650.9003102544658,0.3312198999992688,
30,312,1,QPSO,1434.129264239688,723.2896727399002,0.411207099998137,
30,312,1,PSO,1426.9557102870028,720.3776317233904,0.3261980999959633,
30,313,1,QPSO,725.2392854510055,653.4384980032346,0.43899640000017826,232
30,313,1,PSO,1002.0147665183438,604.3310011957373,0.33151500000531087,
30,314,1,QPSO,576.7197415961084,576.7197415961084,0.40520410000317497,168
30,314,1,PSO,754.731469649496,575.5582706959374,0.3177289999948698,
30,315,1,QPSO,596.9392662327708,596.9392662327708,0.4215920999995433,138
30,315,1,PSO,928.2845035443247,622.7689853942567,0.3748600000035367,
30,316,1,QPSO,753.519261825365,753.519261825365,0.3964616000012029,427
30,316,1,PSO,1081.4633137754774,609.4535575694299,0.37508160000288626,
30,317,1,QPSO,770.8306017022076,755.7595519698582,0.4359674000006635,44
30,317,1,PSO,1330.448559160111,785.799097589967,0.32934820000082254,
30,318,1,QPSO,644.4522164722574,552.93883149811,0.3914177999977255,231
30,318,1,PSO,790.7750884195143,544.6326569351779,0.32984729999589035,
30,319,1,QPSO,602.0561298703976,602.0561298703976,0.4425600000031409,41
30,319,1,PSO,1122.0600649457344,781.9117835989816,0.36795770000026096,
30,320,1,QPSO,704.5957898506823,535.968150055986,0.3746062999998685,226
30,320,1,PSO,907.040442458464,559.1411666496462,0.345591900004365,
30,321,1,QPSO,749.6561929280244,585.9951263579566,0.3954927000013413,114
30,321,1,PSO,1153.6840214695435,726.2128465777262,0.348022399994079,
30,322,1,QPSO,765.1934588776847,725.2485765805797,0.3907256000020425,98
30,322,1,PSO,1280.2667728201372,711.800214927499,0.34158690000185743,
30,323,1,QPSO,555.9342131941293,555.9342131941293,0.3896085999949719,98
30,323,1,PSO,1012.8323146394576,775.4608720764692,0.36629810000158614,
30,324,1,QPSO,666.7662939549447,657.6593000071683,0.40669279999565333,90
30,324,1,PSO,1120.0022302062318,656.0846117370941,0.3688806999998633,
30,325,1,QPSO,784.7442439606122,639.0218920971726,0.38647019999916665,109
30,325,1,PSO,1179.6307820584575,665.3622758933813,0.3227279000057024,
30,326,1,QPSO,698.2437235513489,651.2648049676975,0.42561399999976857,274
30,326,1,PSO,884.4898069472871,726.5327965018573,0.34137899999768706,
30,327,1,QPSO,933.2656804852348,632.9062505070928,0.39126370000303723,483
30,327,1,PSO,983.257888241403,573.8725337329385,0.3424825999973109,
30,328,1,QPSO,613.2128477303692,453.0976830773549,0.3943527999945218,151
30,328,1,PSO,941.0956709521801,538.6701031940827,0.34305399999720976,
30,329,1,QPSO,1075.6398987321038,612.7636737194339,0.41849139999976614,
30,329,1,PSO,1075.1251525969658,694.5010481602475,0.34188369999901624,
